Jurisdicción,Sector,Ámbito,Departamento,Código de departamento,Localidad,Código de localidad,Cueanexo,Nombre,Domicilio,C. P.,Teléfono,Mail,Común,Especial,Adultos,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET,SNU,SNU - INET,SNU - Cursos,Nivel inicial - Educación temprana,Nivel inicial - Jardín de infantes,Primario,Secundario,Integración a la modalidad común/ adultos,Primario,Secundario,Formación Profesional,Formación Profesional - INET,Alfabetización,Inicial,Primario,Secundario,,,
La Pampa,Estatal,Rural,PUELEN,42112,PUELEN,42112008,420103001,Extensión Aulica Nº 1 en Puelén de la Escuela para Adultos Nº 12,Av. Belgrano s/n   Colegio Secundario Jorge Walter Martinez Almudevar,8201,02338 495047,adultos12@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,CURACO,42042,PUELCHES,42042004,420103002,Extensión Aulica Nº 2 en Puelches de la Escuela para Adultos Nº 12,Belgrano   Escuela Nº 102,8201,02954 604190,adultos12@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Rural,PUELEN,42112,CASA DE PIEDRA,42112002,420103003,Extensión Aulica Nº 3 en Casa de Piedra de la Escuela para Adultos Nº 12,Calle 8 y 5   EColegio Secundario Casa de Piedra,8202,02954 571098,adultos12@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Rural,LIMAY MAHUIDA,42091,LA REFORMA,42091002,420103004,Extensión Aulica N° 4 en La Reforma de la Escuela para Adultos N° 12,Av. San Martín s/n   Escuela Hogar 119,8201,0299 337451,adultos12@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,GUATRACHE,42070,GUATRACHE,42070005,420103100,Escuela para Adultos Nº 13,Mareno 1191  Colegio Secundario Olga Cossettini (Ex. UE Nº 21),6311,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,GUATRACHE,42070,ALPACHIRI,42070001,420103101,Extensión Aulica Nº 1 en Alpachiri de la Escuela para Adultos Nº 13,25 de Mayo 245  Escuela Nº  63,6309,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Rural,HUCAL,42077,BERNASCONI,42077002,420103102,Extensión Aulica Nº 2 en Bernasconi de la Escuela para Adultos Nº 13,Romualdo y Pedro Nieves 150  Escuela Nº  15,8204,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,HUCAL,42077,GENERAL SAN MARTIN,42077005,420103103,Extensión Aulica Nº 3 en General San Martín de la Escuela para Adultos Nº 13,9 de Julio 300  Escuela Nº  16,8206,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,ATREUCO,42007,MACACHIN,42007006,420103104,Extensión Aulica Nº 4 en Macachín de la Escuela para Adultos Nº 13,La Pampa 586  EPET Nº 5,6307,02953 15378304,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,ATREUCO,42007,MIGUEL RIGLOS,42007007,420103105,Extensión Aulica Nº 5 en Miguel Riglos de la Escuela para Adultos Nº 13,Avenida Belgrano 321  Instituto José de San Martin,6301,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,HUCAL,42077,JACINTO ARAUZ,42077007,420103107,Extensión Aulica Nº 7 en Jacinto Arauz  de la Escuela para Adultos Nº 13,Ingeniero Enrique Orbea  201  Instituto José Ingenieros,8208,02924 492623,adultos13@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Rural,ATREUCO,42007,ROLON,42007009,420103108,Extensión Áulica Nº 8 en Rolon de la Escuela para Adultos Nº 13,San Martín 123  ,6305,02953 494012,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,TOAY,42140,TOAY,42140008,420103200,Escuela para Adultos Nº 14,Balcarce 476  Colegio Secundario de Toay,6303,02954 835070,adultos14@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103300,Escuela para Adultos Nº 15 - Sede,Pueyrredón 1099  U4,6300,02954 834130,adultos15@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103301,Extensión Áulica Nº 1 en Santa Rosa de la Escuela para Adultos Nº 15 - La Amalia,Pueyrredón 1099  Servicio Penitenciario Federal Colonia Penal - U 4,6300,02954 834130,adultos15@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103400,Escuela para Adultos Nº 16,De Laferrere 1145  Colegio Secundario Santa María de las Pampas,6300,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103401,Extensión Áulica Nº 1 en Santa Rosa de la Escuela para Adultos Nº 16,Av. Circunvalación S. Marzo Este   U30,6300,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103402,Extensión Áulica Nº 2 en Santa Rosa de la Escuela para Adultos Nº 16,Av. Alfredo Palacios 2800  IPESA,6300,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103403,Extensión Áulica Nº 3 en Santa Rosa de la Escuela para Adultos Nº 16,Marcelo T. Alvear 351  U 13,6300,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103404,Extensión Áulica N° 4 en Santa Rosa de la Escuela para Adultos N° 16,M. Jones  2695  Centro de Rehabilitación Guadalupe,6300,02954 773393 ,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103405,Extensión Áulica Nº 5 en General Pico de la Escuela para Adultos Nº 16,Calle 10 Nª 35  Unidad Penitenciaria Nº 25,6360,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103406,Extensión Áulica Nº 6 en General Pico de la Escuela para Adultos Nº 16,Calle 9 748  Alcaidía Unidad Regional (UR) II,6360,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103407,Extensión Áulica Nº 7 en General Pico de la Escuela para Adultos Nº 16,Calle 9 (Oeste) N° 1470  Comisaría Tercera Unidad Regional (UR) II,6360,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103408,Extensión Áulica Nº 8 en General Pico de la Escuela para Adultos Nº 16,   Comisaría Delegación Barrio Indios Ranqueles (UR) II,6360,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,UTRACAN,42154,GENERAL ACHA,42154007,420103409,Extensión Áulica Nº 9 en General Acha de la Escuela para Adultos Nº 16,Pasaje Italia/ Pasaje Leal  420  Alcaidía Unidad Regional (UR) II - General Acha,,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103410,Extensión Áulica Nº 10 en Santa Rosa de la Escuela para Adultos Nº 16,   Alcaidía Unidad Regional (UR) I,6300,2954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,REALICO,42133,REALICO,42133010,420103411,Extensión Áulica Nº 11 en Realico de la Escuela para Adultos Nº 16,Francia 1498  Comisaría Departamental de Realicó,6200,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,TOAY,42140,TOAY,42140008,420103412,Extensión Áulica Nº 12 en Toay de la Escuela para Adultos Nº 16,   Comisaría Departamental de Toay,6303,2954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,LOVENTUE,42098,TELEN,42098008,420103413,"Extensión Áulica N° 13, en Telen de la Escuela para Adultos N° 16",Capdeville s/n   Comisaría Departamental de Telen,6321,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,LOVENTUE,42098,VICTORICA,42098009,420103414,Extensión Áulica N° 14 en Victorica de la Escuela para Adultos N° 16,Calle 17 1082  Comisaría Departamental de Victorica,6319,02954  773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,CHAPALEUFU,42056,INTENDENTE ALVEAR,42056005,420103415,Extensión Áulica N° 15 en Intendente Alvear de la Escuela para Adultos N° 16,9 de Julio 919  Comisaría Departamental de Intendente Alvear,6221,02954 773393,adultos16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,REALICO,42133,REALICO,42133010,420103500,J.I.N. Nº 9 en Escuela Nº 34- Cabecera - ¨Mafalda María Pepa de Garnero ¨,Gobernador Centeno 1269  ,,02331 462678,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,REALICO,42133,ADOLFO VAN PRAET,42133001,420103502,J.I.N. Nº 9 en Escuela Nº 21 ,Perito Moreno s/nº   ,,02331 499344,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,REALICO,42133,DAMIAN MAISONAVE,42133003,420103503,J.I.N. Nº 9 en Escuela 28,Islas Malvinas s/nº   ,,02331 491035,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,REALICO,42133,FALUCHO,42133006,420103505,J.I.N. Nº 9 en Escuela Nº 51,Sarmiento 633  ,,02331 499344,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,CHAPALEUFU,42056,CORONEL HILARIO LAGOS,42056003,420103506,J.I.N. Nº 9 en Escuela Nº 52,Ameghino 552  ,,02331 495052,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,REALICO,42133,REALICO,42133010,420103508,J.I.N. Nº 9 Anexo Nº 1,Belgrano e/ Mitre y Estrada   ,6200,02954 452600 int.5033,jin9@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103600,Escuela Nº 267,Calle 407   entre calles 442 y 440,6360,02302 562770,escuela267@lapampa.edu.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103700,Escuela Nº 266,Karakacoff   esq. Toscano sur,6300,02954 831243,escuela266@lapampa.edu.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420103800,Colegio de Nivel Secundario en Barrio 1702 Viviendas,Pasaje Karakachof   ,6300,02954 831244,colegio.1702viviendas@lapampa.edu.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420103900,Colegio Secundario Plan Federal,Calle 405 entre calles 440 y 442   ,6360,02302 464638,colegio.planfederal@lapampa.edu.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104000,Escuela de Nivel Inicial Nº 33,Toscano Sur y Gaich   ,6300,02954 831246,escuelainicial33@lampana.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,TOAY,42140,TOAY,42140008,420104100,Centro Provincial de Formación Profesional Nº 14,Bvard. Brown 1308  ,6303,02954 711521/ 15582363,cpfp14@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104200,Centro Provincial de Formación Profesional N° 15,Pueyrredón 1099  ,6300,02954 412880,cpfp15@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104300,Centro Provincial de Formación Profesional N° 16,9 de Julio 555  ,6300,02954 412880,cpfp16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104301,Extensión Áulica 1 Centro Provincial de Formación Nº 16 - Santa Rosa,Marcelo T. Alvear 351  U13,6300,02954 412880,cpfp16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104302,Extensión Áulica 2 Centro Provincial de Formación Nº 16 - Santa Rosa,Av. Circunvalación S. Marzo Este y L. Rosas   U30,6300,02954 412880,cpfp16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104303,Extensión Áulica 3 Centro Provincial de Formación Nº 16 - Santa Rosa,Liberato Rosas e/ Encalada y Sequeira   Alcaidia,,02954 412880,cpfp16@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104400,Centro Provincial de Formación Profesional N°17,Sebastián Junco 1301  Salón de usos múltiples del Colegio Secundario Zona Norte,6300,02954 832200,cpfp17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104401,Extensión Áulica 1 Centro Provincial de Formación Nº 17 - Santa Rosa,Joaquín Ferro 1359  Hnas. Adoratrices,6300,02954 452600 (Int 2092),cpfp17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CONHELO,42035,WINIFREDA,42035011,420104402,Extensión Áulica 2 Centro Provincial de Formación Nº 17 - Winifreda,25 de Mayo 528  predio de la Escuela 104,6313,02954 452600 (Int 2092),cpfp17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104500,Centro Provincial de Formación Profesional N° 19,Chile 1950  Esc. Nº 38,6300,02954 387111,cpfp19@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104501,Extensión Áulica 1 Centro Provincial de Formación Nº 19 - Santa Rosa,Las Jarillas y Unanue 215  Escuela Nº  27,6300,02954 387111,cpfp19@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104502,Extensión Áulica 2 Centro Provincial de Formación Nº 19 - Santa Rosa,Lope de Vega 1180  Escuela Nº 219,6300,02954 387111,cpfp19@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104600,"Centro Provincial de Formación Profesional N° 3 - Servicio de Educación Profesional Secundaria-CPFP N°3 S,R",Oliver 751  ,3600,02954 386540,cpfp3@lapampa.edu.ar,1,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,REALICO,42133,INGENIERO LUIGGI,42133007,420104700,Escuela para Adultos Nº 17,Cristóbal Colón 405  ,6205,02954 15695488,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,TRENEL,42147,ARATA,42147001,420104701,Extensión Áulica N° 1 en Arata de la Escuela para Adultos Nº 17,Libertad 151  ,6385,02302 15309746,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,REALICO,42133,ALTA ITALIA,42133002,420104702,Extensión Áulica N° 2 en Alta Italia de la Escuela para Adultos Nº 17,Belgrano 129  Instituto General José de San Martín,6207,02302 15509264/15540741,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Rural,RANCUL,42126,LA MARUJA,42126005,420104703,Extensión Áulica N° 3 en La Maruja de la Escuela para Adultos Nº 17,Modesto Careto   Ex Casa del Ferrocarril- Biblioteca Municipal,6385,02302 15419418,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Urbano,RANCUL,42126,CALEUFU,42126001,420104704,Extensión Áulica Nº 4 en Caleufú de la Escuela para Adultos Nº 17,Mansilla y 9 de Julio   Salón Asoc. Municipal,6387,02302 15536782,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,REALICO,42133,EMBAJADOR MARTINI,42133005,420104705,Extensión Áulica N° 5 en Embajador Martini de la Escuela para Adultos Nº 17,Calle 8 485  ex Casa del Director Escuela Nº  30,6203,02302 15521013,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,
La Pampa,Estatal,Rural,RANCUL,42126,PICHI HUINCA,42126010,420104706,Extensión Áulica N° 6 en Pichi Huinca de la Escuela para Adultos Nº 17,Av. San Martín E/ Libertad y 9 de Julio   Casa de la Cultura,6385,02334 15408739,adultos17@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104800,Centro Provincial de Formación Profesional Nº 18,Avda. Alfredo Palacio 1086  ,6300,02954 832833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104801,Anexo 1 CFP Nº 18 - Aula Taller Móvil N° 139 - Soldadura,Avda. Alfredo Palacio 1086  ,6300,02954 83233,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104802,Anexo 2 CFP Nº 18 - Aula Taller Móvil N° 11 - Informática,Avda. Alfredo Palacio 1086  Centro Provincial de Formación Profesional Nº 18 - Sede,6300,02954 832833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104803,Anexo 3 CFP Nº 18 - Aula Taller Móvil N° 12 - Instalaciones Sanitarias,Avda. Alfredo Palacio 1086  Centro Provincial de Formación Profesional Nº 18 - Sede,6300,02954 832833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104804,Anexo 4 CFP Nº 18 - Aula Taller Móvil Nº 22 -  Refrigeración y Climatización,Avda. Alfredo Palacio 1086  Centro Provincial de Formación Profesional Nº 18 - Sede,6300,02954 382833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104805,Anexo 5 CFP Nº 18 - Aula Taller Móvil Nº 56 - Gastronomía,Avda. Alfredo Palacio 1086  Centro Provincial de Formación Profesional Nº 18 - Sede,6300,02954 832833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420104806,Anexo 6 CFP Nº 18 - Aula Taller Móvil Nº 84 - Auxiliar Mecánico,Avda. Alfredo Palacio 1086  Centro Provincial de Formación Profesional Nº 18 - Sede,6300,02954 832833,cpfp18@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420105000,Escuela de Nivel Inicial Nº 34,Calle 411 (esquina 438 Bis)  Bº Plan Federal de General Pico ,6360,02954 687996,escuelainicial34@lampana.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,UTRACAN,42154,GENERAL ACHA,42154007,420105300,Residencia Estudiantil Nº1,Balcarce y Conesa   ,8200,2952 412181,residenciaestudiantil1@lapampa.edu.ar,,,,,,,,,,,,,,,,,,,,,,,,,,1,
La Pampa,Estatal,Rural,LOVENTUE,42098,VICTORICA,42098009,420105400,Residencia Estudiantil Nº2,C.C. 16 - Ruta 105 Km. 8   Escuela Agrotécnica Florencio Ernesto Peirone,6319,2954 15330978,residenciaestudiantil2@lapampa.edu.ar,,,,,,,,,,,,,,,,,,,,,,,,,,1,
La Pampa,Estatal,Rural,UTRACAN,42154,QUEHUE,42154011,420105500,Residencia Estudiantil Nº3,12 de Octubre 660  ,6325,02952 499006,residenciaestudiantil3@lapampa.edu.ar,,,,,,,,,,,,,,,,,,,,,,,,,,1,
La Pampa,Estatal,Rural,LOVENTUE,42098,TELEN,42098008,420105800,Residencia Estudiantil Nº6,   Chacra 12 Bis Lote 21,6321,2954 15693804,residenciaestudiantil6@lapampa.edu.ar,,,,,,,,,,,,,,,,,,,,,,,,,,1,
La Pampa,Privado,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420105900,Jardín Maternal y de Infantes La Nona,Hilario Lagos 540  ,6300,02954 15541749,jardin.lanona@lapampa.edu.ar,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,TRENEL,42147,ARATA,42147001,420106000,Centro Provincial de Formación Profesional Nº 20 - Arata,Intendente Roberto Trucco   ,6385,02954 452492,cpfp20@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Estatal,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420106100,Centro Provincial de Formación Profesional Nº 21,Villegas 340  Escuela Normal Clemente Jose Andrada,6300,02954 412904,cpfp21@lapampa.edu.ar,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
La Pampa,Privado,Urbano,MARACO,42105,GENERAL PICO,42105004,420106200,Instituto Maestro Roberto Petit de Meurville,Av. San Martín (N) 51  ,6360,02302 15622259,instituto.petitdemeurville@lapampa.edu.ar,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,
La Pampa,Privado,Urbano,CAPITAL,42021,SANTA ROSA,42021008,420106300,Jardín Maternal y de Infantes Pintando Sueños,Oliver 149  ,6300,02954 15396519,jardin.pintandosuenos@lapampa.edu.ar,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,PUELEN,42112,25 DE MAYO,42112001,420106400,Escuela de Nivel Inicial Nº 36,Doblas 140  ,8201,0299 4948587,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,QUEMU QUEMU,42119,COLONIA SAN JOSE,42119003,420106500,Centro de Capacitación Laboral para el Desarrollo Local,Calle 25 de Mayo   ex Escuela N° 23,6315,2954 291580,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
La Pampa,Estatal,Urbano,HUCAL,42077,GENERAL SAN MARTIN,42077005,420106600,Instituto Superior de Formación Docente José Manuel Estrada,25 de Mayo 559  ,8206,02925 497402,isfd.sanmartin@lapampa.edu.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,CONHELO,42035,CONHELO,42035003,420106700,Colegio Secundario Conhelo,9 de Julio 290  Escuela Nº 79,6381,02334 482084,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,CONHELO,42035,RUCANELO,42035009,420106701,Ciclo Básico Rural con Itinerancia en Rucanelo,Malvinas Argentinas s/n   Escuela Nº 140,6381,02334 482084,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Rural,UTRACAN,42154,UTRACAN,42154013,420106800,Escuela Nº 268,Ruta Provincial Nº 9 KM 11   Lote 5 Frac. C Sec. IX,8203,02952 412903,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
La Pampa,Estatal,Urbano,MARACO,42105,GENERAL PICO,42105004,420106900,Escuela de Nivel Inicial Nº 35,Calle 4 640 Talleres ,6360,02302 331845,escuelainicial35@lapampa.edu.ar,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Rioja,Estatal,Rural,CAPITAL,46014,BAJO HONDO,46014031,460000100,ESC.N°230 BAJO HONDO,RUTA PCIAL.Nº25 KM.50   ,F5300,- -,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,
La Rioja,Estatal,Rural,CAPITAL,46014,COLONIA FRUTIHORTICOLA,46014048,460000200,ESC.N°353 BATALLON DE ING. DE CONSTRUCCIONES 141,RUTA PCIAL.N°5 KM.10   COLONIA FRUTIHORTICOLA,F5300,- -,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
La Rioja,Estatal,Urbano,CAPITAL,46014,LA RIOJA,46014015,460000300,JARDIN DE INFANTES N°39 RINCON DE LUZ,AVDA.GUILLERMO IRIBARREN S/Nº 20 DE MAYO ,F5300,380 4426754,jardinrincondeluz@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Rioja,Estatal,Urbano,CAPITAL,46014,LA RIOJA,46014015,460000400,JARDIN DE INFANTES N°01 FEDERICO FROEBEL,SAN NICOLAS DE BARI Y PUERTO ARGENTINO  HOSPITAL ,F5300,3804 425084,jardin1.froebel@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
La Rioja,Estatal,Urbano,CAPITAL,46014,LA RIOJA,46014015,460000500,JARDIN DE INFANTES N°01 MUNIC.BEATRIZ DE LA V.DE COSTA MEDINA,PUERTO ARGENTINO 30 HOSPITAL ,F5300,380 4474255,COSTAMEDINA1@GMAIL.COM,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
